bgg_id,name,year,game_type,designer,artist,publisher,min_players,max_players,min_players_rec,max_players_rec,min_players_best,max_players_best,min_age,min_age_rec,min_time,max_time,category,mechanic,cooperative,compilation,compilation_of,family,implementation,integration,rank,num_votes,avg_rating,stddev_rating,bayes_rating,complexity,language_dependency,bga_id,dbpedia_id,luding_id,spielen_id,wikidata_id,wikipedia_id
,Cthulhu Wars: Ancients,2018,,"id,num_games,score,game,url,images",,"name,id,url,num_games,score,game,images",2,5,,,,,14,,90,120,v4SfYtS2Lr,,,,,,,,,2,4.5,,,,,KhWgNyRrm3,,,,,
,Character Meeple: Yeti,,,,,"name,id,url,num_games,score,game,images",,,,,,,,,,,,,,,,,,,,,,,,,,KylpGZvMt5,,,,,
,Dodos Riding Dinos,2021,,"id,num_games,score,game,url,images",,"id,name,url,num_games,score,game,images",1,6,,,,,10,,10,25,"42pmul4oHH,rrvd68LjOR",,,,,,,,,,,,,,,KzoBsGu9xZ,,,,,
,Elefun & Friends Mouse Trap,2013,,,,"id,name,url,num_games,score,game,images",2,3,,,,,4,,10,20,,mGBzR68m8Z,,,,,,,,2,1.5,,,,,L2xDdRCgMz,,,,,
,Cryptic Explorers,2020,,"id,num_games,score,game,url,images",,,2,4,,,,,14,,120,240,rrvd68LjOR,"oeg6wN9Eoc,R0bGq4cAl4,qu5BcGjAzk,WPytek5P8l,GNtouC8NLm,BGrhzIN69D",,,,,,,,,,,,,,LAZrEqecvQ,,,,,
,Exceed: Red Horizon - Gabrek & Ulrik vs Alice & Zoey,2016,,"id,num_games,score,game,url,images",,"id,name,url,num_games,score,game,images",2,2,,,,,10,,15,30,upXZ8vNfNO,,,,,,,,,5,3.6,,,,,LIe26ctygF,,,,,
,Alternate Miniatures 3D STL Files,,,,,,,,,,,,,,,,"rrvd68LjOR,FC6ElKI9tk",,,,,,,,,,,,,,,LKcWOTQTqZ,,,,,
,Holmes Sherlock & Mycroft: Upgrade Kit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LMMGpponCX,,,,,
,Tanks: Lee,2017,,,,"id,name,url,num_games,score,game,images",2,2,,,,,13,,,,,,,,,,,,,,,,,,,LMck7BfEsk,,,,,
,Codex: Card-Time Strategy - Starter Set,2016,,"id,num_games,score,game,url,images",,"id,name,url,num_games,score,game,images",2,5,,,,,13,,45,60,eX8uuNlQkQ,"WPytek5P8l,RwgEONzIzc,XM2FYZmBHH",,,,,,,,2,3.5,,,,,LPaqIhUrMO,,,,,
,Character Cards for D&D 5E,,,,,,,,,,,,,,,,"rrvd68LjOR,2Gu62aKdma",,,,,,,,,,,,,,,LRWe78rVgl,,,,,
,Researcher - Character Meeple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LTdTvux5zC,,,,,
,Monopoly Free Parking Mini Game,2009,,"id,num_games,score,game,url,images",,"id,name,url,num_games,score,game,images",2,4,,,,,8,,15,15,"N0TkEGfEsF,7rV11PKqME",mGBzR68m8Z,,,,,,,,1,2.0,,,,,LVG6zo0GND,,,,,
,The Graveyard Collection,,,,,,,,,,,,,,,,rrvd68LjOR,,,,,,,,,,,,,,,LVnxx4u0qy,,,,,
,Eyedentity,2009,,,,"name,id,url,num_games,score,game,images",2,99,,,,,12,,,,,,,,,,,,,,,,,,,Lafl9vObCU,,,,,
,Manifest Destiny,,,,,"name,id,url,num_games,score,game,images",,,,,,,,,,,,,,,,,,,,7,3.285714285714286,,,,,LcTb3Dbvxf,,,,,
,Compatibility,1996,,"id,num_games,score,game,url,images",,"id,name,url,num_games,score,game,images",3,6,,,,,12,,30,30,,,,,,,,,,10,2.9,,,,,LpGjMvnhE3,,,,,
,Waste Knights: Second Edition – Dogs of War,2020,,,,"id,name,url,num_games,score,game,images",1,4,,,,,14,,90,180,,,,,,,,,,,,,,,,LvShbJHK7G,,,,,
,Golem Arcana: Tile Set 1,2014,,,,"name,id,url,num_games,score,game,images",,,,,,,,,,,,,,,,,,,,,,,,,,LwMdIM1R3e,,,,,
,Runewars Miniatures Game: Latari Elves Army Expansion,2017,,,,"name,id,url,num_games,score,game,images",2,2,,,,,14,,60,120,v4SfYtS2Lr,,,,,,,,,,,,,,,LxUopZHWBm,,,,,
,The Lord of the Rings: The Card Game - Under the Ash Mountains,2020,,"id,num_games,score,game,url,images",,"id,name,url,num_games,score,game,images",1,2,,,,,13,,30,60,v4SfYtS2Lr,,,,,,,,,,,,,,,Ly789EfwDc,,,,,
,Orléans: Resource Upgrade Kit (111-piece set),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ly9dm8MjyE,,,,,
,Magic: The Gathering - Planechase Anthology,2016,,,,"id,name,url,num_games,score,game,images",2,4,,,,,6,,20,40,"eX8uuNlQkQ,v4SfYtS2Lr",,,,,,,,,,,,,,,M0XIHho1qY,,,,,
,Genesys RPG: Expanded Player's Guide Hardcover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MBgqclRMFK,,,,,
,Heroscape Expansion Set: Malliddon's Prophecy,2004,,,,"id,name,url,num_games,score,game,images",,,,,,,,,,,v4SfYtS2Lr,,,,,,,,,6,3.5,,,,,MDaxKDWQ00,,,,,
,Don't Drop the Drop,,,,,,,,,,,,,,,,rrvd68LjOR,,,,,,,,,,,,,,,MGkJRrEV6m,,,,,
,Creature Features!,,,,,,,,,,,,,,,,"eX8uuNlQkQ,cAIkk5aLdQ,rrvd68LjOR",,,,,,,,,,,,,,,MPlLoX7LxE,,,,,
,Golem Arcana: Tile Set 2,2014,,,,"name,id,url,num_games,score,game,images",,,,,,,,,,,,,,,,,,,,,,,,,,MShFD4XBRv,,,,,
,Firefly: The Game - Breakin' Atmo,2013,,,,"name,id,url,num_games,score,game,images",1,4,,,,,13,,120,180,v4SfYtS2Lr,,,,,,,,,19,3.8947368421052633,,,,,MZ3rW7lvFS,,,,,
,Oracle Dice Box,2020,,,,"name,id,url,num_games,score,game,images",,,,,,,,,,,rrvd68LjOR,,,,,,,,,,,,,,,MhRkFd5bla,,,,,
,Octopus' Garden: Coconut Octopus,2012,,"id,num_games,score,game,url,images",,"name,id,url,num_games,score,game,images",2,4,,,,,12,,30,30,,,,,,,,,,,,,,,,MphG4kg1Jd,,,,,
,Fortress Illinois,1993,,,,"name,id,url,num_games,score,game,images",2,5,,,,,12,,180,180,,,,,,,,,,,,,,,,MtfR7g7QCA,,,,,
,Tiny Epic Defenders: Character Meeples - Warrior,,,,,"name,id,url,num_games,score,game,images",,,,,,,,,,,,,,,,,,,,,,,,,,MzhF1P083G,,,,,
,Batik,1997,,"id,num_games,score,game,url,images",,"id,name,url,num_games,score,game,images",2,2,,,,,6,,10,10,,8PN2HE86wg,,,,,,,,8,2.75,,,,,MzuEdGhIL0,,,,,
,LOCKDOWN: An Informative Journey,,,,,,,,,,,,,,,,rrvd68LjOR,,,,,,,,,,,,,,,N1fDVPng36,,,,,
,Oceania,2004,,"id,num_games,score,game,url,images",,"id,name,url,num_games,score,game,images",1,2,,,,,10,,10,30,,,,,,,,,,13,3.0769230769230766,,,,,NHfyDc7447,,,,,
,Littlebox RPGs: two complete story games in two little boxes,,,,,,,,,,,,,,,,rrvd68LjOR,,,,,,,,,,,,,,,NLDgtugN0l,,,,,
,Pathfinder Map Pack: Armada,2016,,,,"name,id,url,num_games,score,game,images",,,,,,,,,,,,,,,,,,,,,,,,,,NQVPseDLRl,,,,,
,Card Sleeves: Quiver Standard 66 x 91mm,,,,,"id,name,url,num_games,score,game,images",,,,,,,,,,,,,,,,,,,,,,,,,,NT82ZLdYkX,,,,,
,Myth: Journeyman Modules,2018,,,,"name,id,url,num_games,score,game,images",1,5,,,,,12,,120,120,,,,,,,,,,,,,,,,NXAzA2uxN2,,,,,
,Hatch: the Dragonology Card Game,2006,,"id,num_games,score,game,url,images",,"id,name,url,num_games,score,game,images",2,4,,,,,8,,,,eX8uuNlQkQ,,,,,,,,,1,2.0,,,,,Ngwk5L9MlC,,,,,
,Character Meeple: Yellow Explorer,,,,,"name,id,url,num_games,score,game,images",,,,,,,,,,,,,,,,,,,,,,,,,,NiPpfe6wJF,,,,,
,Dark Millennium: Rising Darkness,,,,,"name,id,url,num_games,score,game,images",,,,,,,,,,,"eX8uuNlQkQ,vXxLT0FDTZ",,,,,,,,,,,,,,,NiRiJ6Gvoe,,,,,
,Yu-Gi-Oh! Trading Card Game: New Player Playmat,,,,,"name,id,url,num_games,score,game,images",,,,,,,,,,,,,,,,,,,,,,,,,,NkMsBQCfNK,,,,,
,Star Wars Imperial Assault: ISB Infiltrators Villain Pack,,,,,"id,name,url,num_games,score,game,images",2,5,,,,,14,,120,240,"v4SfYtS2Lr,Sod2YBWMKi",,,,,,,,,1,5.0,,,,,NmsSOpasGr,,,,,
,Card Sleeves: Dragon Shield Art Classic - Whistler's Mother,,,,,"id,name,url,num_games,score,game,images",,,,,,,,,,,,,,,,,,,,,,,,,,Nr6iKGfees,,,,,
,Descent: The Road to Legend,2008,,,,"id,name,url,num_games,score,game,images",2,5,,,,,12,,120,240,v4SfYtS2Lr,,,,,,,,,9,4.222222222222222,,,,,NrDfahGu1e,,,,,
,Genesys: Realms of Terrinoth - Foes of Terrinoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NrfuPzq9kF,,,,,
,Exchange,2018,,"id,num_games,score,game,url,images",,"id,name,url,num_games,score,game,images",3,6,,,,,10,,35,35,"bCBXJy9qDw,N0TkEGfEsF","i8pEFk75OI,za4PP1LH00,jbLrZb1xIb,JYYdBW6UCE",,,,,,,,2,3.85,,,,,Nta78IJZd8,,,,,
,Dunkeldorf: The Prancing Peacock - RPG Tavern Miniatures,,,,,,,,,,,,,,,,rrvd68LjOR,,,,,,,,,,,,,,,Nw8PfEMHVG,,,,,
,Quiddler,1998,,"id,num_games,score,game,url,images",,"id,name,url,num_games,score,game,images",1,8,,,,,8,,30,30,"eX8uuNlQkQ,rHvAx4hH2f","WPytek5P8l,lA3KUtVFCy",,,,,,,,50,2.74,,,,,O1VeSxDvRv,,,,,
,Zombicide: Red Dice,,,,,"name,id,url,num_games,score,game,images",,,,,,,,,,,"mavSOM8vjH,FmGV9rVu1c",,,,,,,,,,,,,,,O7SY4TODNK,,,,,
,Slaughterville 2: Returning to the Town of Fun and Horror!,,,,,,,,,,,,,,,,rrvd68LjOR,,,,,,,,,,,,,,,O7kce7vMzt,,,,,
,The Pursuit of Happiness: Community Expansion,,,,,"id,name,url,num_games,score,game,images",1,5,,,,,12,,60,90,v4SfYtS2Lr,,,,,,,,,3,3.783333333333333,,,,,O9vpLym4hP,,,,,
,Star Wars X-Wing: Phantom II,,,,,"id,name,url,num_games,score,game,images",2,2,,,,,14,,30,45,"v4SfYtS2Lr,Sod2YBWMKi",,,,,,,,,1,5.0,,,,,OAg6F9PLzg,,,,,
,Scythe: Fire Realistic Resource Encounter Tokens (12 pcs),,,,,"name,id,url,num_games,score,game,images",,,,,,,,,,,,,,,,,,,,,,,,,,OD0Mr6NRUq,,,,,
,Pink Brain Bits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ODQgcG8shJ,,,,,
,Arkham Horror: Pre-painted Miniature - Yithian (Set 2),,,,,"id,name,url,num_games,score,game,images",,,,,,,,,,,,,,,,,,,,,,,,,,ODtrt91pTl,,,,,
,Founding Fathers,2010,,,,"id,name,url,num_games,score,game,images",,,,,,,,,,,,,,,,,,,,14,3.7142857142857144,,,,,OE9m9eKfNF,,,,,
,Android: Netrunner - Salsette Island Data Pack,2016,,,,"id,name,url,num_games,score,game,images",2,2,,,,,,,,,,,,,,,,,,,,,,,,OGw7b6JZHR,,,,,
,Card Sleeves: Ultra PRO Soft 2 5/8 x 3 5/8-Inches,,,,,"id,name,url,num_games,score,game,images",,,,,,,,,,,,,,,,,,,,,,,,,,OILQz8UHbw,,,,,
,Star Trek: Attack Wing - I.R.W. Praetus Expansion,2013,,,,"id,name,url,num_games,score,game,images",,,,,,,,,,,"v4SfYtS2Lr,Sod2YBWMKi",,,,,,,,,,,,,,,OIT9xAThSy,,,,,
,Imperial Harvest: Quest Deck Expansion,2015,,"id,num_games,score,game,url,images",,"id,name,url,num_games,score,game,images",2,10,,,,,,,,,v4SfYtS2Lr,,,,,,,,,,,,,,,OLbmuc3d8w,,,,,
,Clue / Mystery Bits with Question Mark,,,,,"name,id,url,num_games,score,game,images",,,,,,,,,,,,,,,,,,,,,,,,,,OP42l6Ts8Z,,,,,
,Character Meeple: Angel,,,,,"id,name,url,num_games,score,game,images",,,,,,,,,,,,,,,,,,,,,,,,,,OSnpWTGlEa,,,,,
,Jungle Chess (Dou Shou Qi),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OTfZvrhq4p,,,,,
,Zombies!!! 3.5 Not Dead Yet,,,,,"id,name,url,num_games,score,game,images",,,,,,,,,,,v4SfYtS2Lr,,,,,,,,,9,3.0,,,,,OUc1jMnlkj,,,,,
,Wings of Glory WW1: Airco DH.4,2014,,,,"name,id,url,num_games,score,game,images",2,2,,,,,13,,30,30,v4SfYtS2Lr,,,,,,,,,,,,,,,OYyp6PcKyk,,,,,
,Blood Bowl (2016 Edition): Match Inducements Card Pack,2019,,,,"name,id,url,num_games,score,game,images",2,2,,,,,12,,45,120,,,,,,,,,,,,,,,,OcmJzIku15,,,,,
,Clusterfight: The Gang's All Here,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OftrqWgAQj,,,,,
,Hellscape: Modular Lava Terrain from Dwarven Forge,,,,,"name,id,url,num_games,score,game,images",,,,,,,,,,,rrvd68LjOR,,,,,,,,,,,,,,,Oki1zAhE6i,,,,,
,Battlestar Galactica,2002,,"id,num_games,score,game,url,images",,"name,id,url,num_games,score,game,images",2,2,,,,,,,,,,,,,,,,,,,,,,,,OoGs7ukyAm,,,,,
,Carreau,2018,,,,,2,4,,,,,,,20,30,"bKrxqD9mYc,rrvd68LjOR",,,,,,,,,1,3.0,,,,,Orvy9rrYIZ,,,,,
,Harry Potter: Hogwarts Battle – The Charms and Potions Expansion,2020,,,,"id,name,url,num_games,score,game,images",2,5,,,,,8,,60,120,v4SfYtS2Lr,,,,,,,,,3,4.083333333333333,,,,,P0SBkWROgK,,,,,
,Star Realms: Card Sleeves,,,,,"id,name,url,num_games,score,game,images",,,,,,,,,,,,,,,,,,,,,,,,,,P8oYYZpH4z,,,,,
,Warfighter: Expansion 3 - Support,2014,,,,"id,name,url,num_games,score,game,images",1,6,,,,,13,,30,90,v4SfYtS2Lr,,,,,,,,,3,3.6666666666666665,,,,,P8zumTMXP8,,,,,
,Above and Below: Folded Space Insert,2018,,,,"name,id,url,num_games,score,game,images",,,,,,,,,,,,,,,,,,,,,,,,,,PETpYujRDO,,,,,
,Santa - Character Meeple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PF4J3vwpaM,,,,,
,Kingdomino: Sand Castle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PGXuV1zrR3,,,,,
,Buddha - Character Meeple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIBDwS9Z4j,,,,,
,Yardmaster Express,,,,,"id,name,url,num_games,score,game,images",,,,,,,,,,,,,,,,,,,,20,2.5499999999999994,,,,,PIBR35GvXG,,,,,
,SORRY! Sliders,2008,,"id,num_games,score,game,url,images",,"id,name,url,num_games,score,game,images",1,4,,,,,6,,15,30,HKaYVNIxAJ,S0O9ucexPS,,,,,,,,53,2.9740566037735854,,,,,PK2vgxUzEF,,,,,
,Power Behind the Throne: Enemy Within Campaign #4 (Warhammer Fantasy Role-Play),,,,,"name,id,url,num_games,score,game,images",,,,,,,,,,,,,,,,,,,,,,,,,,PP91prcqTa,,,,,
,Pathfinder Adventure Card Game: Mini Character Mats,,,,,"name,id,url,num_games,score,game,images",,,,,,,,,,,v4SfYtS2Lr,,,,,,,,,,,,,,,PRr4jsjAZ5,,,,,
,Tiny Epic Kingdoms: Character Meeple - Construct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PgMRmDOYBj,,,,,
,Dogs of War,2003,,,,,2,2,,,,,12,,120,120,,,,,,,,,,,,,,,,PnRmt1zy2I,,,,,
,Tanks: US Desert Game Mat 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PvHBfkfEph,,,,,
,Star Wars: Legion - 74-Z Speeder Bikes Unit Expansion,2018,,,,"id,name,url,num_games,score,game,images",2,2,,,,,14,,60,120,"v4SfYtS2Lr,Sod2YBWMKi",,,,,,,,,1,4.0,,,,,PzecFEbOvj,,,,,
,Cyclades: Monuments,2016,,,,"id,name,url,num_games,score,game,images",2,5,,,,,10,,60,90,v4SfYtS2Lr,,,,,,,,,5,4.6,,,,,Q1lAHNa61l,,,,,
,Card Sleeves: Arcane Tinmen Tarot,,,,,"id,name,url,num_games,score,game,images",,,,,,,,,,,,,,,,,,,,,,,,,,Q3OvDSLWLp,,,,,
,Star Realms: High Alert – Invasion,2020,,"id,num_games,score,game,url,images",,"id,name,url,num_games,score,game,images",2,4,,,,,12,,20,20,v4SfYtS2Lr,,,,,,,,,,,,,,,Q9rTVpLIVy,,,,,
,A Game of Thrones: The Card Game - Westeros Draft Pack,,,,,"name,id,url,num_games,score,game,images",2,4,,,,,14,,60,120,eX8uuNlQkQ,,,,,,,,,,,,,,,QAY8nsvH4C,,,,,
,Wonky,2015,,"id,num_games,score,game,url,images",,"name,id,url,num_games,score,game,images",2,99,,,,,8,,15,30,,,,,,,,,,2,4.0,,,,,QDWQtgLTuG,,,,,
,Swords & Sails: Add On Minor Player - Kingdom of Poland,,,"id,num_games,score,game,url,images",,"id,num_games,score,game,url,images",,,,,,,,,,,,,,,,,,,,,,,,,,QPafXfpWuY,,,,,
,"Polyhedral Dice (Set of 7): Green, Yellow, Rose, and Blue Layered",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QRBZbmTUDv,,,,,
,Marvel Champions: The Card Game - Black Widow Hero Pack,2020,,,,"id,name,url,num_games,score,game,images",1,4,,,,,14,,45,90,v4SfYtS2Lr,,,,,,,,,2,5.0,,,,,QS6z6wr9cE,,,,,
,Spaceship Redoubt,,,,,,,,,,,,,,,,rrvd68LjOR,,,,,,,,,,,,,,,QTZe12FChe,,,,,
,Superfight: The Nerdy Dirty Deck,,,,,,,,,,,,,,,,v4SfYtS2Lr,,,,,,,,,,,,,,,QTZqEsbGRP,,,,,
,Evolution: Claws,2017,,"id,num_games,score,game,url,images",,"name,id,url,num_games,score,game,images",2,6,,,,,,,60,60,v4SfYtS2Lr,,,,,,,,,,,,,,,QVT6PaSi5J,,,,,
,Walls of Scydonia,,,,,,2,2,,,,,14,,30,120,rrvd68LjOR,,,,,,,,,,,,,,,QoJnPnC1nE,,,,,
,Warfighter: WWII Expansion 41 - Unique Nation Skills,2019,,"id,num_games,score,game,url,images",,"id,name,url,num_games,score,game,images",1,6,,,,,,,30,90,v4SfYtS2Lr,,,,,,,,,,,,,,,Qr4ulMG3Pz,,,,,
,Polyhedral Dice (Set of 7): 16mm Metal - Purple with Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QrVG9E5hHO,,,,,
,Catacombs Cubes: Monuments,,,,,,,,,,,,,,,,,,,,,,,,,1,4.0,,,,,Qs9FfGrbKE,,,,,
,Star Wars: Legion - Republic AT-RT Unit Expansion,2020,,"id,num_games,score,game,url,images",,"id,name,url,num_games,score,game,images",2,2,,,,,14,,60,120,"v4SfYtS2Lr,Sod2YBWMKi",,,,,,,,,,,,,,,QsTnLp1oQe,,,,,
,Brook City: The Sixth Cycle,2019,,"id,num_games,score,game,url,images",,"id,name,url,num_games,score,game,images",1,4,,,,,13,,45,120,,,,,,,,,,,,,,,,Qtqk6bgD4h,,,,,
,Villages of Valeria: Architects,,,,,,,,,,,,,,,,v4SfYtS2Lr,,,,,,,,,2,4.0,,,,,Qv6Ar226MZ,,,,,
,Card Sleeves: Ultra PRO Deck Protector Fine Art Mona Lisa,,,,,"id,name,url,num_games,score,game,images",,,,,,,,,,,,,,,,,,,,,,,,,,Qz7rsxcDDb,,,,,
,World at War Update 2005 Pack,2006,,,,"name,id,url,num_games,score,game,images",,,,,,,12,,,,,,,,,,,,,,,,,,,R6VVWX3QIi,,,,,
,Gunship: First Strike! - Tokens Expansion,,,,,,,,,,,,,,,,v4SfYtS2Lr,,,,,,,,,,,,,,,R7Y7hmkDqd,,,,,
,Tannhauser - Gorgei Figure Expansion,,,,,,,,,,,,,,,,v4SfYtS2Lr,,,,,,,,,,,,,,,R8JMts5GPv,,,,,
,Hannibal & Hamilcar: Rome vs. Carthage - Premium Classic Generals,2019,,,,"id,name,url,num_games,score,game,images",,,,,,,,,,,,,,,,,,,,,,,,,,RBJkODsvBb,,,,,
,Massive Darkness: A Quest of Crystal & Lava,2017,,,,"name,id,url,num_games,score,game,images",1,6,,,,,14,,90,105,v4SfYtS2Lr,,,,,,,,,2,3.5,,,,,RBfsUGLIcX,,,,,
,Rage Card Game,,,,,"id,name,url,num_games,score,game,images",,,,,,,,,,,eX8uuNlQkQ,,,,,,,,,,,,,,,RDW7p4yC58,,,,,
,Pit Crew,,,"id,num_games,score,game,url,images",,"id,name,url,num_games,score,game,images",2,9,,,,,10,,15,30,,,,,,,,,,15,3.266666666666667,,,,,REgdE8xEjD,,,,,
,Monopoly Here & Now Game: US Edition,,,,,"id,name,url,num_games,score,game,images",,,,,,,,,,,"N0TkEGfEsF,7rV11PKqME",,,,,,,,,,,,,,,REmFfskFtB,,,,,
,Pathfinder Adventure Card Game: Curse of the Crimson Throne - Character Mats,2020,,,,"name,id,url,num_games,score,game,images",,,,,,,,,,,v4SfYtS2Lr,,,,,,,,,,,,,,,RKp2TIoF4N,,,,,
,Finger-Flick Sports: All-American Edition,1994,,"id,num_games,score,game,url,images",,"id,name,url,num_games,score,game,images",2,2,,,,,6,,30,30,hShsL2DktG,,,,,,,,,,,,,,,RQq1iyCjBs,,,,,
,Bag of Holding: Mimic Fanny Packs for Dice and Loot,,,,,,,,,,,,,,,,rrvd68LjOR,,,,,,,,,,,,,,,RcK2TEaBYE,,,,,
,Waste Knights: Second Edition – Through the Waste,2020,,,,"id,name,url,num_games,score,game,images",1,4,,,,,14,,90,180,,,,,,,,,,,,,,,,Rfmd8TlbDx,,,,,
,Cthulhu Wars: Eldritch Gate Pack,,,,,"name,id,url,num_games,score,game,images",2,4,,,,,12,,90,120,,,,,,,,,,,,,,,,RgDTcFlCbV,,,,,
,Card Sleeves: KMC Hyper Mat Mini - Matte Blue,,,,,"id,name,url,num_games,score,game,images",,,,,,,,,,,,,,,,,,,,,,,,,,Rhs4MLj0TB,,,,,
,Pacific Rim: Extinction - Gipsy Danger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rj5yhzn86v,,,,,
,Nerd Girl - Character Meeple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RmDKmREM7K,,,,,
,"Warhammer 40,000: Conquest - The Scourge War Pack",2015,,,,"id,name,url,num_games,score,game,images",2,2,,,,,,,30,60,,,,,,,,,,1,4.0,,,,,RofUZ9W9gQ,,,,,
,Legendary Encounters: Conversion Kit,,,,,"id,name,url,num_games,score,game,images",1,5,,,,,17,,45,120,,,,,,,,,,,,,,,,RqohDzk8FS,,,,,
,1776: The Game of the American Revolutionary War,1974,,"id,num_games,score,game,url,images",,"name,id,url,num_games,score,game,images",2,2,,,,,,,120,120,,,,,,,,,,5,3.6,,,,,RrlI5XcPcF,,,,,
,The Three Stooges VCR Game,1986,,"id,num_games,score,game,url,images",,"id,name,url,num_games,score,game,images",3,6,,,,,10,,45,45,,WPytek5P8l,,,,,,,,,,,,,,RwOg8HprLx,,,,,
,Seekers of the Ashen Crown (D&D 4E),2009,,,,"name,id,url,num_games,score,game,images",,,,,,,,,,,2Gu62aKdma,,,,,,,,,1,3.0,,,,,Rwu2A53BgU,,,,,
,Communist Cats: Revolution,,,,,,,,,,,,,,,,rrvd68LjOR,,,,,,,,,,,,,,,RxK3OLQmzD,,,,,
,Tan Camo Soldier - Character Meeple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S4ATCbDx2n,,,,,
,Zombies!!! 6.66: Fill in the _______!!!,2007,,,,"id,name,url,num_games,score,game,images",,,,,,,,,,,v4SfYtS2Lr,,,,,,,,,2,4.0,,,,,SAvRnZ3Cee,,,,,
,The Battle of Five Armies,2014,,,,"id,name,url,num_games,score,game,images",2,2,,,,,13,,,,"KUBCKBkGxV,dO9HVl2TW7,jX8asGGR6o",,,,,,,,,26,3.9615384615384617,,,,,SKoiiGfhQo,,,,,
,Put & Take Game,1920,,,,"id,name,url,num_games,score,game,images",2,2,,,,,,,10,10,,"uZJS07nXF5,lA3KUtVFCy",,,,,,,,,,,,,,SLmkX2lc7J,,,,,
,Dragon Scary-Go-Round,,,,,,,,,,,,,,,,rrvd68LjOR,,,,,,,,,,,,,,,SQ2DZ5CIDM,,,,,
,Power Grid: 3D Printed Power Station Upgrades (132 pieces),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRGpuQDVo8,,,,,
,A War of Whispers: Dark Alliances & Collector's Edition,,,,,,,,,,,,,,,,rrvd68LjOR,,,,,,,,,,,,,,,STGEjGK3Ut,,,,,
,Hedbanz,2000,,"id,num_games,score,game,url,images",,"name,id,url,num_games,score,game,images",2,6,,,,,7,,30,30,7rV11PKqME,,,,,,,,,3,2.0,,,,,SU5zFve6Y4,,,,,
,Dungeons & Dragons Icons of the Realms: Tyranny of Dragons - Tiamat Premium Figure,2014,,,,"name,id,url,num_games,score,game,images",,,,,,,,,,,"FC6ElKI9tk,2Gu62aKdma",,,,,,,,,,,,,,,SWSUTwUwKQ,,,,,
,Super Dungeon Explore: Dragon's Clutch,2012,,,,"name,id,url,num_games,score,game,images",2,6,,,,,10,,120,120,v4SfYtS2Lr,,,,,,,,,,,,,,,SoH6FXChCY,,,,,
,Deck Box: Absolute Iconic - Water,,,,,"name,id,url,num_games,score,game,images",,,,,,,,,,,,,,,,,,,,,,,,,,St6zpErQ4I,,,,,
,Arkham Horror: The Card Game - Stella Clark Investigator Starter Deck,2020,,,,"id,name,url,num_games,score,game,images",1,2,,,,,14,,60,120,v4SfYtS2Lr,,,,,,,,,,,,,,,SvS8S8ILR7,,,,,
,Tanks: Dice Set - Soviet,2016,,,,"name,id,url,num_games,score,game,images",,,,,,,,,,,,,,,,,,,,,,,,,,Sy4tY94KyF,,,,,
,Sword & Sorcery: Ancient Chronicles - Chaotic Familiars,2019,,,,"id,name,url,num_games,score,game,images",,,,,,,,,,,,,,,,,,,,,,,,,,T1jXDU8FEZ,,,,,
,Mouse Trap,1963,,,,"id,name,url,num_games,score,game,images",2,4,,,,,,,30,30,"MWoxgHrOJD,HKaYVNIxAJ",,,,,,,,,35,1.9142857142857141,,,,,T4DfVzfque,,,,,
,Near and Far: Food (21-Piece Set),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,T6TyTAvfgg,,,,,
,Mage Wars: Conquest of Kumanjaro – Spell Tome Expansion,2013,,"id,num_games,score,game,url,images",,"id,name,url,num_games,score,game,images",2,2,,,,,13,,90,120,v4SfYtS2Lr,,,,,,,,,1,3.0,,,,,TCNTix8AFT,,,,,
,Shell Bits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TDrZlVSUkO,,,,,
,"Legendary: A Marvel Deck Building Game - Secret Wars, Volume 1",2015,,"id,num_games,score,game,url,images",,"name,id,url,num_games,score,game,images",1,5,,,,,14,,30,60,"eX8uuNlQkQ,v4SfYtS2Lr",,,,,,,,,23,3.782608695652174,,,,,TDwoPrheqS,,,,,
,28mm Pig Faced Orcs,,,,,,,,,,,,,,,,rrvd68LjOR,,,,,,,,,,,,,,,TE6zo7CgvV,,,,,
